injury_id,date_id,player_id,main_injury_category_id,secondary_injury_category_id,injury_category_text,status
569,19961031,1035,8,0,Knee,Relinquished
570,19961031,1043,8,0,Knee,Relinquished
571,19961031,1089,1,2,Ankle/Foot,Relinquished
572,19961031,760,1,2,Ankle/Foot,Relinquished
573,19961031,912,9,0,Muscular,Relinquished
574,19961031,955,9,0,Muscular,Relinquished
575,19961031,963,1,2,Ankle/Foot,Relinquished
576,19961031,980,1,2,Ankle/Foot,Relinquished
577,19961031,982,8,0,Knee,Relinquished
578,19961031,676,9,0,Muscular,Relinquished
579,19961031,679,5,0,Back,Relinquished
580,19961031,690,8,0,Knee,Relinquished
581,19961031,698,8,0,Knee,Relinquished
582,19961031,699,3,4,Arm/Hand,Relinquished
583,19961031,700,3,4,Arm/Hand,Relinquished
584,19961031,273,9,0,Muscular,Relinquished
585,19961031,279,5,0,Back,Relinquished
586,19961031,287,1,2,Ankle/Foot,Relinquished
587,19961031,320,1,2,Ankle/Foot,Relinquished
588,19961031,368,1,2,Ankle/Foot,Relinquished
589,19961031,402,8,0,Knee,Relinquished
590,19961031,95,8,0,Knee,Relinquished
591,19961031,100,8,0,Knee,Relinquished
592,19961031,128,1,2,Ankle/Foot,Relinquished
593,19961031,223,8,0,Knee,Relinquished
594,19961031,236,8,0,Knee,Relinquished
595,19961031,244,5,0,Back,Relinquished
596,19961102,691,9,0,Muscular,Relinquished
597,19961102,692,1,2,Ankle/Foot,Relinquished
598,19961103,80,5,0,Back,Relinquished
599,19961107,111,8,0,Knee,Relinquished
600,19961108,31,8,0,Knee,Relinquished
601,19961108,175,3,4,Arm/Hand,Relinquished
602,19961111,54,1,2,Ankle/Foot,Relinquished
603,19961112,192,9,0,Muscular,Relinquished
604,19961112,966,3,4,Arm/Hand,Relinquished
605,19961112,988,8,0,Knee,Relinquished
606,19961112,1065,3,4,Arm/Hand,Relinquished
607,19961113,402,8,0,Knee,Relinquished
608,19961113,673,7,0,Illness,Relinquished
609,19961114,77,1,2,Ankle/Foot,Relinquished
610,19961114,906,8,0,Knee,Relinquished
611,19961114,968,8,0,Knee,Relinquished
612,19961116,203,9,0,Muscular,Relinquished
613,19961117,457,1,2,Ankle/Foot,Relinquished
614,19961119,358,8,0,Knee,Relinquished
615,19961119,703,1,2,Ankle/Foot,Relinquished
616,19961119,894,5,0,Back,Relinquished
617,19961119,1137,5,0,Back,Relinquished
618,19961122,305,5,0,Back,Relinquished
619,19961123,47,3,4,Arm/Hand,Relinquished
620,19961123,1365,9,0,Muscular,Relinquished
621,19961125,192,9,0,Muscular,Relinquished
622,19961125,674,3,4,Arm/Hand,Relinquished
623,19961126,971,5,0,Back,Relinquished
624,19961126,989,3,4,Arm/Hand,Relinquished
625,19961126,1023,8,0,Knee,Relinquished
626,19961127,279,5,0,Back,Relinquished
627,19961127,442,1,2,Ankle/Foot,Relinquished
628,19961127,77178,5,0,Back,Relinquished
629,19961129,15,7,0,Illness,Relinquished
630,19961203,348,8,0,Knee,Relinquished
631,19961203,931,5,0,Back,Relinquished
632,19961204,26,3,4,Arm/Hand,Relinquished
633,19961205,36,8,0,Knee,Relinquished
634,19961206,241,8,0,Knee,Relinquished
635,19961206,966,3,4,Arm/Hand,Relinquished
636,19961207,87,7,0,Illness,Relinquished
637,19961208,122,3,4,Arm/Hand,Relinquished
638,19961208,691,5,0,Back,Relinquished
639,19961209,21,1,2,Ankle/Foot,Relinquished
640,19961210,21,5,0,Back,Relinquished
641,19961210,914,5,0,Back,Relinquished
642,19961211,176,5,0,Back,Relinquished
643,19961211,694,1,2,Ankle/Foot,Relinquished
644,19961213,112,3,4,Arm/Hand,Relinquished
645,19961213,291,8,0,Knee,Relinquished
646,19961214,203,9,0,Muscular,Relinquished
647,19961215,948,5,0,Back,Relinquished
648,19961218,293,8,0,Knee,Relinquished
649,19961218,358,8,0,Knee,Relinquished
650,19961218,1520,8,0,Knee,Relinquished
651,19961218,78179,8,0,Knee,Relinquished
652,19961220,895,1,2,Ankle/Foot,Relinquished
653,19961220,1059,7,0,Illness,Relinquished
654,19961221,105,5,0,Back,Relinquished
655,19961221,244,5,0,Back,Relinquished
656,19961221,671,7,0,Illness,Relinquished
657,19961221,997,9,0,Muscular,Relinquished
658,19961221,1489,8,0,Knee,Relinquished
659,19961221,200793,5,0,Back,Relinquished
660,19961222,140,3,4,Arm/Hand,Relinquished
661,19961224,764,1,2,Ankle/Foot,Relinquished
662,19961226,88,1,2,Ankle/Foot,Relinquished
663,19961226,279,5,0,Back,Relinquished
664,19961226,739,3,4,Arm/Hand,Relinquished
665,19961226,77178,5,0,Back,Relinquished
666,19961227,197,8,0,Knee,Relinquished
667,19961227,404,1,2,Ankle/Foot,Relinquished
668,19961227,674,3,4,Arm/Hand,Relinquished
669,19961230,1000,1,2,Ankle/Foot,Relinquished
670,19961231,416,9,0,Muscular,Relinquished
671,19970102,348,5,0,Back,Relinquished
672,19970102,761,5,0,Back,Relinquished
673,19970102,1109,8,0,Knee,Relinquished
674,19970103,344,1,2,Ankle/Foot,Relinquished
675,19970103,971,5,0,Back,Relinquished
676,19970103,1365,9,0,Muscular,Relinquished
677,19970108,105,5,0,Back,Relinquished
678,19970108,691,1,2,Ankle/Foot,Relinquished
679,19970108,955,1,2,Ankle/Foot,Relinquished
680,19970109,128,1,2,Ankle/Foot,Relinquished
681,19970110,88,1,2,Ankle/Foot,Relinquished
682,19970110,916,3,4,Arm/Hand,Relinquished
683,19970112,281,1,2,Ankle/Foot,Relinquished
684,19970112,434,8,0,Knee,Relinquished
685,19970112,761,11,0,Surgery,Relinquished
686,19970112,1063,9,0,Muscular,Relinquished
687,19970113,691,1,2,Ankle/Foot,Relinquished
688,19970114,129,11,0,Surgery,Relinquished
689,19970114,166,5,0,Back,Relinquished
690,19970114,1631199,5,0,Back,Relinquished
691,19970115,320,8,0,Knee,Relinquished
692,19970117,21,1,2,Ankle/Foot,Relinquished
693,19970117,273,9,0,Muscular,Relinquished
694,19970117,929,5,0,Back,Relinquished
695,19970118,707,1,2,Ankle/Foot,Relinquished
696,19970118,76528,1,2,Ankle/Foot,Relinquished
697,19970120,80,7,0,Illness,Relinquished
698,19970122,1043,9,0,Muscular,Relinquished
699,19970123,248,9,0,Muscular,Relinquished
700,19970123,899,3,4,Arm/Hand,Relinquished
701,19970124,717,9,0,Muscular,Relinquished
702,19970126,703,1,2,Ankle/Foot,Relinquished
703,19970128,355,8,0,Knee,Relinquished
704,19970128,368,5,0,Back,Relinquished
705,19970128,971,5,0,Back,Relinquished
706,19970129,31,9,0,Muscular,Relinquished
707,19970130,182,1,2,Ankle/Foot,Relinquished
708,19970131,364,3,4,Arm/Hand,Relinquished
709,19970131,783,3,4,Arm/Hand,Relinquished
710,19970203,389,1,2,Ankle/Foot,Relinquished
711,19970204,1361,5,0,Back,Relinquished
712,19970206,17,9,0,Muscular,Relinquished
713,19970210,344,1,2,Ankle/Foot,Relinquished
714,19970210,997,5,0,Back,Relinquished
715,19970211,123,1,2,Ankle/Foot,Relinquished
716,19970211,279,1,2,Ankle/Foot,Relinquished
717,19970211,674,3,4,Arm/Hand,Relinquished
718,19970211,753,1,2,Ankle/Foot,Relinquished
719,19970211,1089,8,0,Knee,Relinquished
720,19970211,77178,1,2,Ankle/Foot,Relinquished
721,19970212,365,1,2,Ankle/Foot,Relinquished
722,19970212,691,9,0,Muscular,Relinquished
723,19970212,914,5,0,Back,Relinquished
724,19970213,406,8,0,Knee,Relinquished
725,19970213,924,9,0,Muscular,Relinquished
726,19970213,1381,5,0,Back,Relinquished
727,19970214,80,7,0,Illness,Relinquished
728,19970215,895,5,0,Back,Relinquished
729,19970216,703,1,2,Ankle/Foot,Relinquished
730,19970217,199,9,0,Muscular,Relinquished
731,19970217,202130,9,0,Muscular,Relinquished
732,19970218,109,8,0,Knee,Relinquished
733,19970218,404,1,2,Ankle/Foot,Relinquished
734,19970218,719,9,0,Muscular,Relinquished
735,19970219,100,8,0,Knee,Relinquished
736,19970220,1032,8,0,Knee,Relinquished
737,19970221,190,5,0,Back,Relinquished
738,19970221,457,1,2,Ankle/Foot,Relinquished
739,19970222,228,9,0,Muscular,Relinquished
740,19970222,769,8,0,Knee,Relinquished
741,19970223,80,5,0,Back,Relinquished
742,19970223,82,1,2,Ankle/Foot,Relinquished
743,19970223,211,9,0,Muscular,Relinquished
744,19970223,348,8,0,Knee,Relinquished
745,19970225,766,9,0,Muscular,Relinquished
746,19970225,1472,1,2,Ankle/Foot,Relinquished
747,19970226,96,1,2,Ankle/Foot,Relinquished
748,19970302,297,1,2,Ankle/Foot,Relinquished
749,19970302,989,3,4,Arm/Hand,Relinquished
750,19970303,389,1,2,Ankle/Foot,Relinquished
751,19970304,31,9,0,Muscular,Relinquished
752,19970304,420,3,4,Arm/Hand,Relinquished
753,19970305,1089,8,0,Knee,Relinquished
754,19970307,992,9,0,Muscular,Relinquished
755,19970309,931,1,2,Ankle/Foot,Relinquished
756,19970311,65,1,2,Ankle/Foot,Relinquished
757,19970313,81,3,4,Arm/Hand,Relinquished
758,19970318,713,1,2,Ankle/Foot,Relinquished
759,19970320,1065,3,4,Arm/Hand,Relinquished
760,19970322,193,1,2,Ankle/Foot,Relinquished
761,19970323,93,1,2,Ankle/Foot,Relinquished
762,19970323,710,9,0,Muscular,Relinquished
763,19970325,95,1,2,Ankle/Foot,Relinquished
764,19970331,37,8,0,Knee,Relinquished
765,19970331,694,1,2,Ankle/Foot,Relinquished
766,19970331,1477,8,0,Knee,Relinquished
767,19970401,932,1,2,Ankle/Foot,Relinquished
768,19970401,1477,8,0,Knee,Relinquished
769,19970402,82,1,2,Ankle/Foot,Relinquished
770,19970402,777,1,2,Ankle/Foot,Relinquished
771,19970404,190,9,0,Muscular,Relinquished
772,19970405,111,1,2,Ankle/Foot,Relinquished
773,19970405,989,3,4,Arm/Hand,Relinquished
774,19970408,955,1,2,Ankle/Foot,Relinquished
775,19970411,45,5,0,Back,Relinquished
776,19970411,365,1,2,Ankle/Foot,Relinquished
777,19970412,389,1,2,Ankle/Foot,Relinquished
778,19970414,333,5,0,Back,Relinquished
779,19970415,378,8,0,Knee,Relinquished
780,19970415,1043,3,4,Arm/Hand,Relinquished
781,19970419,203,8,0,Knee,Relinquished
782,19971028,365,1,2,Ankle/Foot,Relinquished
783,19971028,906,8,0,Knee,Relinquished
784,19971028,1506,3,4,Arm/Hand,Relinquished
785,19971029,49,8,0,Knee,Relinquished
786,19971029,100,9,0,Muscular,Relinquished
787,19971029,457,3,4,Arm/Hand,Relinquished
788,19971029,917,9,0,Muscular,Relinquished
789,19971029,931,8,0,Knee,Relinquished
790,19971029,1667,3,4,Arm/Hand,Relinquished
791,19971030,37,9,0,Muscular,Relinquished
792,19971030,52,9,0,Muscular,Relinquished
793,19971030,88,1,2,Ankle/Foot,Relinquished
794,19971030,111,1,2,Ankle/Foot,Relinquished
795,19971030,112,8,0,Knee,Relinquished
796,19971030,123,3,4,Arm/Hand,Relinquished
797,19971030,1578,5,0,Back,Relinquished
798,19971030,78179,8,0,Knee,Relinquished
799,19971030,1514,1,2,Ankle/Foot,Relinquished
800,19971030,1515,8,0,Knee,Relinquished
801,19971030,1520,8,0,Knee,Relinquished
802,19971030,1526,8,0,Knee,Relinquished
803,19971030,1530,5,0,Back,Relinquished
804,19971030,1535,9,0,Muscular,Relinquished
805,19971030,1086,1,2,Ankle/Foot,Relinquished
806,19971030,1089,1,2,Ankle/Foot,Relinquished
807,19971030,1118,5,0,Back,Relinquished
808,19971030,1128,1,2,Ankle/Foot,Relinquished
809,19971030,1472,5,0,Back,Relinquished
810,19971030,1511,3,4,Arm/Hand,Relinquished
811,19971030,721,1,2,Ankle/Foot,Relinquished
812,19971030,937,1,2,Ankle/Foot,Relinquished
813,19971030,964,8,0,Knee,Relinquished
814,19971030,982,1,2,Ankle/Foot,Relinquished
815,19971030,992,3,4,Arm/Hand,Relinquished
816,19971030,997,1,2,Ankle/Foot,Relinquished
817,19971030,333,5,0,Back,Relinquished
818,19971030,346,5,0,Back,Relinquished
819,19971030,434,8,0,Knee,Relinquished
820,19971030,456,5,0,Back,Relinquished
821,19971030,710,8,0,Knee,Relinquished
822,19971030,716,8,0,Knee,Relinquished
823,19971030,175,3,4,Arm/Hand,Relinquished
824,19971030,203,8,0,Knee,Relinquished
825,19971030,216,1,2,Ankle/Foot,Relinquished
826,19971030,293,8,0,Knee,Relinquished
827,19971030,297,8,0,Knee,Relinquished
828,19971030,304,8,0,Knee,Relinquished
829,19971108,82,3,4,Arm/Hand,Relinquished
830,19971108,963,9,0,Muscular,Relinquished
831,19971109,54,9,0,Muscular,Relinquished
832,19971110,63,3,4,Arm/Hand,Relinquished
833,19971110,310,9,0,Muscular,Relinquished
834,19971110,78197,3,4,Arm/Hand,Relinquished
835,19971111,105,5,0,Back,Relinquished
836,19971112,677,8,0,Knee,Relinquished
837,19971113,446,3,4,Arm/Hand,Relinquished
838,19971115,324,8,0,Knee,Relinquished
839,19971118,273,9,0,Muscular,Relinquished
840,19971119,355,1,2,Ankle/Foot,Relinquished
841,19971119,682,1,2,Ankle/Foot,Relinquished
842,19971119,925,1,2,Ankle/Foot,Relinquished
843,19971120,1024,5,0,Back,Relinquished
844,19971121,1522,5,0,Back,Relinquished
845,19971124,179,1,2,Ankle/Foot,Relinquished
846,19971124,703,1,2,Ankle/Foot,Relinquished
847,19971125,165,8,0,Knee,Relinquished
848,19971126,61,3,4,Arm/Hand,Relinquished
849,19971126,440,8,0,Knee,Relinquished
850,19971128,112,3,4,Arm/Hand,Relinquished
851,19971128,1539,8,0,Knee,Relinquished
852,19971202,180,8,0,Knee,Relinquished
853,19971202,760,1,2,Ankle/Foot,Relinquished
854,19971203,179,1,2,Ankle/Foot,Relinquished
855,19971203,999,9,0,Muscular,Relinquished
856,19971204,919,5,0,Back,Relinquished
857,19971205,324,8,0,Knee,Relinquished
858,19971205,917,8,0,Knee,Relinquished
859,19971206,400,8,0,Knee,Relinquished
860,19971207,1472,5,0,Back,Relinquished
861,19971208,358,8,0,Knee,Relinquished
862,19971208,1607,3,4,Arm/Hand,Relinquished
863,19971209,292,5,0,Back,Relinquished
864,19971210,98,3,4,Arm/Hand,Relinquished
865,19971210,244,7,0,Illness,Relinquished
866,19971210,200793,7,0,Illness,Relinquished
867,19971211,134,8,0,Knee,Relinquished
868,19971213,210,1,2,Ankle/Foot,Relinquished
869,19971213,969,1,2,Ankle/Foot,Relinquished
870,19971213,1002,8,0,Knee,Relinquished
871,19971215,355,1,2,Ankle/Foot,Relinquished
872,19971215,678,1,2,Ankle/Foot,Relinquished
873,19971216,1065,1,2,Ankle/Foot,Relinquished
874,19971216,1518,8,0,Knee,Relinquished
875,19971217,293,1,2,Ankle/Foot,Relinquished
876,19971217,710,8,0,Knee,Relinquished
877,19971217,1515,8,0,Knee,Relinquished
878,19971217,1520,1,2,Ankle/Foot,Relinquished
879,19971217,78179,1,2,Ankle/Foot,Relinquished
880,19971220,442,8,0,Knee,Relinquished
881,19971220,963,9,0,Muscular,Relinquished
882,19971220,1444,9,0,Muscular,Relinquished
883,19971220,1518,8,0,Knee,Relinquished
884,19971221,979,9,0,Muscular,Relinquished
885,19971222,201607,3,4,Arm/Hand,Relinquished
886,19971226,1519,9,0,Muscular,Relinquished
887,19971227,175,3,4,Arm/Hand,Relinquished
888,19971230,77,1,2,Ankle/Foot,Relinquished
889,19971230,283,9,0,Muscular,Relinquished
890,19980101,65,7,0,Illness,Relinquished
891,19980101,1526,8,0,Knee,Relinquished
892,19980102,31,8,0,Knee,Relinquished
893,19980102,112,3,4,Arm/Hand,Relinquished
894,19980102,1512,1,2,Ankle/Foot,Relinquished
895,19980106,721,7,0,Illness,Relinquished
896,19980108,212,1,2,Ankle/Foot,Relinquished
897,19980109,1516,1,2,Ankle/Foot,Relinquished
898,19980110,17,3,4,Arm/Hand,Relinquished
899,19980110,82,3,4,Arm/Hand,Relinquished
900,19980110,442,1,2,Ankle/Foot,Relinquished
901,19980112,1005,8,0,Knee,Relinquished
902,19980113,990,8,0,Knee,Relinquished
903,19980113,1511,3,4,Arm/Hand,Relinquished
904,19980113,1529,1,2,Ankle/Foot,Relinquished
905,19980116,895,5,0,Back,Relinquished
906,19980116,988,9,0,Muscular,Relinquished
907,19980116,1513,9,0,Muscular,Relinquished
908,19980117,727,1,2,Ankle/Foot,Relinquished
909,19980118,964,7,0,Illness,Relinquished
910,19980119,209,9,0,Muscular,Relinquished
911,19980119,1089,8,0,Knee,Relinquished
912,19980121,124,8,0,Knee,Relinquished
913,19980121,251,8,0,Knee,Relinquished
914,19980121,1110,3,4,Arm/Hand,Relinquished
915,19980122,170,8,0,Knee,Relinquished
916,19980122,1535,9,0,Muscular,Relinquished
917,19980122,1564,9,0,Muscular,Relinquished
918,19980124,1612,1,2,Ankle/Foot,Relinquished
919,19980129,760,3,4,Arm/Hand,Relinquished
920,19980130,123,3,4,Arm/Hand,Relinquished
921,19980130,371,8,0,Knee,Relinquished
922,19980130,713,1,2,Ankle/Foot,Relinquished
923,19980202,1507,8,0,Knee,Relinquished
924,19980202,1677,8,0,Knee,Relinquished
925,19980203,1023,8,0,Knee,Relinquished
926,19980205,440,3,4,Arm/Hand,Relinquished
927,19980209,100,9,0,Muscular,Relinquished
928,19980209,216,9,0,Muscular,Relinquished
929,19980211,955,1,2,Ankle/Foot,Relinquished
930,19980213,175,8,0,Knee,Relinquished
931,19980213,210,1,2,Ankle/Foot,Relinquished
932,19980215,273,9,0,Muscular,Relinquished
933,19980215,1519,1,2,Ankle/Foot,Relinquished
934,19980215,1667,9,0,Muscular,Relinquished
935,19980216,1511,3,4,Arm/Hand,Relinquished
936,19980217,1526,9,0,Muscular,Relinquished
937,19980218,1541,8,0,Knee,Relinquished
938,19980218,1612,1,2,Ankle/Foot,Relinquished
939,19980219,899,3,4,Arm/Hand,Relinquished
940,19980219,1515,8,0,Knee,Relinquished
941,19980219,1530,5,0,Back,Relinquished
942,19980220,433,8,0,Knee,Relinquished
943,19980220,440,3,4,Arm/Hand,Relinquished
944,19980220,456,5,0,Back,Relinquished
945,19980220,1517,3,4,Arm/Hand,Relinquished
946,19980222,469,3,4,Arm/Hand,Relinquished
947,19980224,339,1,2,Ankle/Foot,Relinquished
948,19980225,198,8,0,Knee,Relinquished
949,19980227,89,1,2,Ankle/Foot,Relinquished
950,19980227,376,8,0,Knee,Relinquished
951,19980228,1108,8,0,Knee,Relinquished
952,19980301,28,5,0,Back,Relinquished
953,19980303,279,5,0,Back,Relinquished
954,19980303,953,1,2,Ankle/Foot,Relinquished
955,19980303,77178,5,0,Back,Relinquished
956,19980305,355,5,0,Back,Relinquished
957,19980306,938,1,2,Ankle/Foot,Relinquished
958,19980307,100,9,0,Muscular,Relinquished
959,19980307,753,1,2,Ankle/Foot,Relinquished
960,19980308,420,9,0,Muscular,Relinquished
961,19980308,718,5,0,Back,Relinquished
962,19980308,1128,8,0,Knee,Relinquished
963,19980309,281,5,0,Back,Relinquished
964,19980309,934,1,2,Ankle/Foot,Relinquished
965,19980310,299,8,0,Knee,Relinquished
966,19980310,203922,8,0,Knee,Relinquished
967,19980311,140,1,2,Ankle/Foot,Relinquished
968,19980312,358,9,0,Muscular,Relinquished
969,19980313,442,1,2,Ankle/Foot,Relinquished
970,19980313,766,9,0,Muscular,Relinquished
971,19980313,1003,1,2,Ankle/Foot,Relinquished
972,19980313,1530,5,0,Back,Relinquished
973,19980315,1578,5,0,Back,Relinquished
974,19980316,226,8,0,Knee,Relinquished
975,19980316,1677,8,0,Knee,Relinquished
976,19980317,26,8,0,Knee,Relinquished
977,19980317,713,1,2,Ankle/Foot,Relinquished
978,19980319,931,8,0,Knee,Relinquished
979,19980319,1576,1,2,Ankle/Foot,Relinquished
980,19980323,412,3,4,Arm/Hand,Relinquished
981,19980323,1529,8,0,Knee,Relinquished
982,19980325,1477,1,2,Ankle/Foot,Relinquished
983,19980326,1594,3,4,Arm/Hand,Relinquished
984,19980327,136,1,2,Ankle/Foot,Relinquished
985,19980327,694,1,2,Ankle/Foot,Relinquished
986,19980328,170,8,0,Knee,Relinquished
987,19980329,15,9,0,Muscular,Relinquished
988,19980329,964,8,0,Knee,Relinquished
989,19980330,363,1,2,Ankle/Foot,Relinquished
990,19980330,456,5,0,Back,Relinquished
991,19980403,672,1,2,Ankle/Foot,Relinquished
992,19980403,1518,3,4,Arm/Hand,Relinquished
993,19980404,389,1,2,Ankle/Foot,Relinquished
994,19980407,226,8,0,Knee,Relinquished
995,19980407,777,8,0,Knee,Relinquished
996,19980409,26,8,0,Knee,Relinquished
997,19980409,330,8,0,Knee,Relinquished
998,19980411,989,1,2,Ankle/Foot,Relinquished
999,19980413,1506,1,2,Ankle/Foot,Relinquished
1000,19980414,787,9,0,Muscular,Relinquished
1001,19980415,420,3,4,Arm/Hand,Relinquished
1002,19980415,1522,5,0,Back,Relinquished
1003,19980416,180,8,0,Knee,Relinquished
1004,19980416,236,3,4,Arm/Hand,Relinquished
1005,19980417,105,9,0,Muscular,Relinquished
1006,19980417,107,9,0,Muscular,Relinquished
1007,19980417,699,1,2,Ankle/Foot,Relinquished
1008,19980418,364,9,0,Muscular,Relinquished
1009,19980419,262,9,0,Muscular,Relinquished
1010,19990203,371,8,0,Knee,Relinquished
1011,19990203,1026,6,0,Head,Relinquished
1012,19990203,1756,3,4,Arm/Hand,Relinquished
1013,19990203,1868,8,0,Knee,Relinquished
1014,19990204,156,8,0,Knee,Relinquished
1015,19990204,279,1,2,Ankle/Foot,Relinquished
1016,19990204,363,1,2,Ankle/Foot,Relinquished
1017,19990204,418,8,0,Knee,Relinquished
1018,19990204,779,3,4,Arm/Hand,Relinquished
1019,19990204,906,9,0,Muscular,Relinquished
1020,19990204,203318,3,4,Arm/Hand,Relinquished
1021,19990204,1861,1,2,Ankle/Foot,Relinquished
1022,19990204,77178,1,2,Ankle/Foot,Relinquished
1023,19990204,1024,1,2,Ankle/Foot,Relinquished
1024,19990204,1043,5,0,Back,Relinquished
1025,19990204,1738,1,2,Ankle/Foot,Relinquished
1026,19990204,1748,5,0,Back,Relinquished
1027,19990204,1801,5,0,Back,Relinquished
1028,19990210,400,1,2,Ankle/Foot,Relinquished
1029,19990213,182,3,4,Arm/Hand,Relinquished
1030,19990216,446,5,0,Back,Relinquished
1031,19990216,1515,1,2,Ankle/Foot,Relinquished
1032,19990217,786,1,2,Ankle/Foot,Relinquished
1033,19990217,787,8,0,Knee,Relinquished
1034,19990217,1734,3,4,Arm/Hand,Relinquished
1035,19990217,1750,8,0,Knee,Relinquished
1036,19990217,1831,1,2,Ankle/Foot,Relinquished
1037,19990218,980,1,2,Ankle/Foot,Relinquished
1038,19990218,1065,9,0,Muscular,Relinquished
1039,19990218,1847,5,0,Back,Relinquished
1040,19990219,82,5,0,Back,Relinquished
1041,19990219,180,9,0,Muscular,Relinquished
1042,19990219,365,8,0,Knee,Relinquished
1043,19990219,446,5,0,Back,Relinquished
1044,19990219,674,5,0,Back,Relinquished
1045,19990219,932,5,0,Back,Relinquished
1046,19990219,1871,8,0,Knee,Relinquished
1047,19990219,1630314,1,2,Ankle/Foot,Relinquished
1048,19990219,1731,5,0,Back,Relinquished
1049,19990219,1736,9,0,Muscular,Relinquished
1050,19990219,1741,5,0,Back,Relinquished
1051,19990219,1752,5,0,Back,Relinquished
1052,19990219,1753,8,0,Knee,Relinquished
1053,19990219,1764,8,0,Knee,Relinquished
1054,19990219,962,1,2,Ankle/Foot,Relinquished
1055,19990219,989,5,0,Back,Relinquished
1056,19990219,1514,8,0,Knee,Relinquished
1057,19990219,1585,1,2,Ankle/Foot,Relinquished
1058,19990219,1667,5,0,Back,Relinquished
1059,19990219,1719,1,2,Ankle/Foot,Relinquished
1060,19990223,938,1,2,Ankle/Foot,Relinquished
1061,19990224,1739,8,0,Knee,Relinquished
1062,19990225,914,9,0,Muscular,Relinquished
